NIT,RAZON SOCIAL,AÑO,MES,SEECCIONAL,CONSUMO M3 MES ACUEDUCTO,CONSUMO M3 MES ALCANTARILLADO
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,MARQUETALIA,21185,17844
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,MARULANDA,2259,2207
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,NEIRA,41276,38877
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,PALESTINA,19565,15951
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,RIOSUCIO,62749,57810
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,RISARALDA,17529,13102
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,SALAMINA,34658,33801
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,SAMANA,18725,16083
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,SAN JOSE,6321,3827
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,SUPIA,75769,61032
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,VICTORIA,14024,12345
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2021,DICIEMBRE,VITERBO,53329,45478
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,AGUADAS,45851,42961
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,ANSERMA,65024,63001
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,ARAUCA,20567,17447
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,ARMA,6412,4238
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,BELALCAZAR,20660,14605
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,CHINCHINA,295158,277244
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,FILADELFIA,14525,13584
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,GUARINOCITO,22590,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,KILOMETRO 41,8350,3085
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,LA DORADA,434791,331427
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,MANZANARES,24321,19452
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,MARMATO,24714,12014
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,MARQUETALIA,22469,18842
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,MARULANDA,2110,2052
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,NEIRA,44285,41653
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,PALESTINA,21908,17258
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,RIOSUCIO,69690,64373
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,RISARALDA,18418,12678
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,SALAMINA,36077,35122
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,SAMANA,21257,18552
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,SAN JOSE,6038,3760
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,SUPIA,82927,66339
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,VICTORIA,16015,13990
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ENERO,VITERBO,62255,51418
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,AGUADAS,41779,43370
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,ANSERMA,72982,64463
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,ARAUCA,18688,17777
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,ARMA,6086,4554
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,BELALCAZAR,18637,12942
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,CHINCHINA,319485,311949
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,FILADELFIA,13018,12281
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,GUARINOCITO,18631,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,KILOMETRO 41,7888,3499
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,LA DORADA,413466,303827
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,MANZANARES,20882,16998
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,MARMATO,25132,11633
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,MARQUETALIA,21252,17044
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,MARULANDA,1941,2046
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,NEIRA,40374,40146
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,PALESTINA,19519,16727
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,RIOSUCIO,63707,65042
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,RISARALDA,18379,13063
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,SALAMINA,32875,32640
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,SAMANA,19588,16384
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,SAN JOSE,6780,3615
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,SUPIA,82377,62448
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,VICTORIA,14472,12575
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,FEBRERO,VITERBO,54985,48741
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,AGUADAS,44178,41042
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,ANSERMA,63288,61319
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,ARAUCA,18059,15648
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,ARMA,5485,3875
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,BELALCAZAR,18329,13707
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,CHINCHINA,299984,288568
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,FILADELFIA,12247,11441
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,GUARINOCITO,17185,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,KILOMETRO 41,6990,2955
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,LA DORADA,386170,296161
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,MANZANARES,21447,17355
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,MARMATO,22419,11173
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,MARQUETALIA,22669,19486
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,MARULANDA,2011,1960
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,NEIRA,39631,37306
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,PALESTINA,18471,15210
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,RIOSUCIO,60960,56570
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,RISARALDA,17570,13271
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,SALAMINA,30885,30305
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,SAMANA,18767,16012
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,SAN JOSE,6340,3759
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,SUPIA,65778,54176
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,VICTORIA,15174,13384
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MARZO,VITERBO,54325,46276
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,AGUADAS,41073,39190
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,ANSERMA,62225,60318
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,ARAUCA,18955,16218
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,ARMA,5694,4189
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,BELALCAZAR,19635,14569
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,CHINCHINA,305610,293217
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,FILADELFIA,12760,11806
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,GUARINOCITO,19785,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,KILOMETRO 41,7110,3211
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,LA DORADA,370556,291454
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,MANZANARES,21391,17546
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,MARMATO,23776,11619
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,MARQUETALIA,20940,17642
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,MARULANDA,1848,1799
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,NEIRA,43647,41054
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,PALESTINA,19895,15916
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,RIOSUCIO,68589,63431
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,RISARALDA,17819,13269
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,SALAMINA,33083,32399
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,SAMANA,19752,16953
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,SAN JOSE,6512,3827
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,SUPIA,74512,59970
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,VICTORIA,16274,14079
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,ABRIL,VITERBO,57769,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,AGUADAS,44636,41266
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,ANSERMA,66163,64095
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,ARAUCA,5810,17487
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,ARMA,19349,4467
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,BELALCAZAR,312207,14423
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,CHINCHINA,13050,297893
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,FILADELFIA,18207,12280
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,GUARINOCITO,8153,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,KILOMETRO 41,375294,3395
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,LA DORADA,21841,293449
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,MANZANARES,25727,17678
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,MARMATO,25727,13011
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,MARQUETALIA,21474,17845
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,MARULANDA,1936,1893
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,NEIRA,42333,39787
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,PALESTINA,20355,16705
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,RIOSUCIO,64873,59976
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,RISARALDA,16032,12403
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,SALAMINA,31370,30772
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,SAMANA,21138,18228
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,SAN JOSE,6551,3949
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,SUPIA,68031,55997
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,VICTORIA,14804,12850
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,MAYO,VITERBO,58541,49016
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,AGUADAS,43846,40955
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,ANSERMA,65551,63283
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,ARAUCA,18850,16271
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,ARMA,5119,3733
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,BELALCAZAR,19304,14438
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,CHINCHINA,332019,317613
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,FILADELFIA,13039,12243
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,GUARINOCITO,17001,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,KILOMETRO 41,6905,2941
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,LA DORADA,389185,301351
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,MANZANARES,21992,17855
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,MARMATO,24825,12679
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,MARQUETALIA,22004,18770
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,MARULANDA,2069,2017
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,NEIRA,41863,39282
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,PALESTINA,19516,15915
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,RIOSUCIO,62598,58068
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,RISARALDA,17567,13568
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,SALAMINA,30914,30172
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,SAMANA,21010,18157
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,SAN JOSE,6785,4190
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,SUPIA,72056,58699
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,VICTORIA,14264,12711
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JUNIO,VITERBO,53627,46036
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,AGUADAS,42761,40252
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,ANSERMA,63372,61322
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,ARAUCA,18258,15688
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,ARMA,5152,3801
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,BELALCAZAR,19271,14226
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,CHINCHINA,309245,294955
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,FILADELFIA,13375,12518
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,GUARINOCITO,18781,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,KILOMETRO 41,6945,2919
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,LA DORADA,386169,296624
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,MANZANARES,21790,17621
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,MARMATO,22896,11233
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,MARQUETALIA,21647,18503
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,MARULANDA,2110,2068
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,NEIRA,42139,39676
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,PALESTINA,19111,15468
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,RIOSUCIO,64898,60109
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,RISARALDA,17440,12986
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,SALAMINA,33944,32996
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,SAMANA,19266,16734
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,SAN JOSE,6500,3994
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,SUPIA,74471,60509
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,VICTORIA,15990,14238
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,JULIO,VITERBO,54532,46376
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,AGUADAS,44043,42007
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,ANSERMA,68480,65682
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,ARAUCA,18981,16830
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,ARMA,4785,3768
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,BELALCAZAR,19510,14573
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,CHINCHINA,310022,294728
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,FILADELFIA,14418,13667
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,GUARINOCITO,20423,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,KILOMETRO 41,7270,3047
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,LA DORADA,383055,299015
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,MANZANARES,22631,18185
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,MARMATO,24866,12162
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,MARQUETALIA,23057,19310
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,MARULANDA,2203,2139
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,NEIRA,42371,39705
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,PALESTINA,19369,15352
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,RIOSUCIO,69030,64106
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,RISARALDA,17640,13497
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,SALAMINA,34414,33462
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,SAMANA,21071,18308
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,SAN JOSE,6889,4292
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,SUPIA,72203,59027
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,VICTORIA,16242,14006
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,AGOSTO,VITERBO,56331,48583
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,SEPTIEMBRE,AGUADAS,43076,40772
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,SEPTIEMBRE,ANSERMA,68606,66168
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,SEPTIEMBRE,ARAUCA,19340,16736
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,SEPTIEMBRE,ARMA,4959,3644
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2022,SEPTIEMBRE,BELALCAZAR,20137,15081
